date,meantemp,humidity,wind_speed,meanpressure,year,month,day,dayofweek,quarter,is_weekend,humidity_pressure_ratio,temp_diff,pressure_diff,humidity_diff,meantemp_rolling_3,meantemp_rolling_7,humidity_rolling_3,humidity_rolling_7,wind_speed_rolling_3,wind_speed_rolling_7,meanpressure_rolling_3,meanpressure_rolling_7,temp_category
2014-10-20,24.75,55.625,4.4,1013.125,2014,10,20,0,4,0,0.054904380012338064,1.0,0.5,-2.125,24.166666666666668,24.214285714285715,56.50595238095238,58.81207482993198,9.954166666666664,9.760714285714286,1012.875,1012.9285714285714,mild
2014-10-21,25.625,56.125,2.0875,1014.625,2014,10,21,1,4,0,0.05531600344955032,0.875,1.5,0.5,24.708333333333332,24.375,56.5,57.169217687074834,3.5499999999999976,9.298214285714286,1013.4583333333334,1013.4642857142857,hot
2014-10-22,25.75,64.875,0.4625,1014.5,2014,10,22,2,4,0,0.06394775751601774,0.125,-0.125,8.75,25.375,24.553571428571427,58.875,56.722789115646265,2.316666666666664,8.898214285714285,1014.0833333333334,1013.625,hot
2014-10-23,25.25,66.0,0.925,1012.75,2014,10,23,3,4,0,0.06516909405085164,-0.5,-1.75,1.125,25.541666666666668,24.875,62.333333333333336,57.74064625850341,1.158333333333331,8.335714285714287,1013.9583333333334,1013.4464285714286,hot
2014-10-24,25.5,67.5,1.85,1011.75,2014,10,24,4,4,0,0.06671608598962195,0.25,-1.0,1.5,25.5,24.946428571428573,66.125,60.57397959183673,1.0791666666666644,5.026785714285715,1013.0,1013.1785714285714,hot
2014-10-25,25.25,67.125,0.925,1012.375,2014,10,25,5,4,1,0.06630448203481912,-0.25,0.625,-0.375,25.333333333333332,25.125,66.875,62.142857142857146,1.233333333333331,2.1160714285714293,1012.2916666666666,1013.1071428571429,hot
2014-10-26,25.125,65.5,2.0875000000000004,1014.875,2014,10,26,6,4,1,0.06453996797635177,-0.125,2.5,-1.625,25.291666666666668,25.321428571428573,66.70833333333333,63.25,1.6208333333333311,1.8196428571428578,1013.0,1013.4285714285714,hot
2014-10-27,24.875,62.875,1.8625,1013.75,2014,10,27,0,4,0,0.06202219482120838,-0.25,-1.125,-2.625,25.083333333333332,25.339285714285715,65.16666666666667,64.28571428571429,1.6249999999999976,1.4571428571428577,1013.6666666666666,1013.5178571428571,mild
2014-10-28,25.125,64.75,2.5625,1012.0,2014,10,28,1,4,0,0.06398221343873518,0.25,-1.75,1.875,25.041666666666668,25.267857142857142,64.375,65.51785714285714,2.170833333333331,1.5250000000000006,1013.5416666666666,1013.1428571428571,hot
2014-10-29,24.75,65.75,1.625,1012.125,2014,10,29,2,4,0,0.06496233172780042,-0.375,0.125,1.0,24.916666666666668,25.125,64.45833333333333,65.64285714285714,2.0166666666666644,1.6910714285714288,1012.625,1012.8035714285714,mild
2014-10-30,23.875,61.375,1.85,1014.5,2014,10,30,3,4,0,0.060497782158698866,-0.875,2.375,-4.375,24.583333333333332,24.928571428571427,63.958333333333336,64.98214285714286,2.0124999999999975,1.8232142857142863,1012.875,1013.0535714285714,mild
2014-10-31,23.375,58.25,3.7125,1013.625,2014,10,31,4,4,0,0.05746701196201751,-0.5,-0.875,-3.125,24.0,24.625,61.791666666666664,63.660714285714285,2.395833333333331,2.089285714285715,1013.4166666666666,1013.3214285714286,mild
2014-11-01,22.5,50.875,5.325000000000001,1014.125,2014,11,1,5,4,1,0.0501663996055713,-0.875,0.5,-7.375,23.25,24.232142857142858,56.833333333333336,61.339285714285715,3.6291666666666647,2.717857142857144,1014.0833333333334,1013.5714285714286,mild
2014-11-02,22.875,49.125,7.1875,1014.5,2014,11,2,6,4,1,0.0484228684080828,0.375,0.375,-1.75,22.916666666666668,23.910714285714285,52.75,59.0,5.408333333333331,3.4464285714285725,1014.0833333333334,1013.5178571428571,mild
2014-11-03,23.375,52.75,4.1625,1013.5,2014,11,3,0,4,0,0.05204736063147509,0.5,-1.0,3.625,22.916666666666668,23.696428571428573,50.916666666666664,57.55357142857143,5.558333333333331,3.775000000000001,1014.0416666666666,1013.4821428571429,mild
2014-11-04,23.625,56.625,3.9375,1012.125,2014,11,4,1,4,0,0.055946646906261575,0.25,-1.375,3.875,23.291666666666668,23.482142857142858,52.833333333333336,56.392857142857146,5.0958333333333306,3.971428571428572,1013.375,1013.5,mild
2014-11-05,22.75,56.25,4.625,1012.375,2014,11,5,2,4,0,0.05556241511297691,-0.875,0.25,-0.375,23.25,23.196428571428573,55.208333333333336,55.035714285714285,4.2416666666666645,4.4,1012.6666666666666,1013.5357142857143,mild
2014-11-06,23.0,56.25,6.25,1011.625,2014,11,6,3,4,0,0.05560360805634499,0.25,-0.75,0.0,23.125,23.071428571428573,56.375,54.30357142857143,4.937499999999997,5.028571428571429,1012.0416666666666,1013.125,mild
2014-11-07,24.0,66.125,2.3125,1012.875,2014,11,7,4,4,0,0.06528446254473652,1.0,1.25,9.875,23.25,23.160714285714285,59.541666666666664,55.42857142857143,4.395833333333331,4.828571428571429,1012.2916666666666,1013.0178571428571,mild
2014-11-08,23.875,66.25,1.625,1014.625,2014,11,8,5,4,1,0.06529505975113958,-0.125,1.75,0.125,23.625,23.357142857142858,62.875,57.625,3.395833333333331,4.3,1013.0416666666666,1013.0892857142857,mild
2014-11-09,24.125,56.375,4.1625,1015.125,2014,11,9,6,4,1,0.05553503263144933,0.25,0.5,-9.875,24.0,23.535714285714285,62.916666666666664,58.660714285714285,2.6999999999999975,3.8678571428571433,1014.2083333333334,1013.1785714285714,mild
2014-11-10,21.375,52.125,3.4750000000000005,1014.0,2014,11,10,0,4,0,0.05140532544378698,-2.75,-1.125,-4.25,23.125,23.25,58.25,58.57142857142857,3.0874999999999972,3.7696428571428577,1014.5833333333334,1013.25,mild
2014-11-11,19.25,55.125,2.325,1014.75,2014,11,11,1,4,0,0.05432372505543237,-2.125,0.75,3.0,21.583333333333332,22.625,54.541666666666664,58.357142857142854,3.320833333333331,3.539285714285715,1014.625,1013.625,mild
2014-11-12,19.625,52.0,2.3125,1015.875,2014,11,12,2,4,0,0.05118740002460933,0.375,1.125,-3.125,20.083333333333332,22.178571428571427,53.083333333333336,57.75,2.7041666666666644,3.2089285714285722,1014.875,1014.125,mild
2014-11-13,18.5,50.5,3.2375,1016.5,2014,11,13,3,4,0,0.04968027545499262,-1.125,0.625,-1.5,19.125,21.535714285714285,52.541666666666664,56.92857142857143,2.624999999999998,2.778571428571429,1015.7083333333334,1014.8214285714286,mild
2014-11-14,18.375,43.0,7.4125,1016.375,2014,11,14,4,4,0,0.04230721928422088,-0.125,-0.125,-7.5,18.833333333333332,20.732142857142858,48.5,53.625,4.32083333333333,3.5071428571428576,1016.25,1015.3214285714286,mild
2014-11-15,18.625,44.75,2.775,1014.875,2014,11,15,5,4,1,0.04409410025865254,0.25,-1.5,1.75,18.5,19.982142857142858,46.083333333333336,50.55357142857143,4.474999999999997,3.6714285714285717,1015.9166666666666,1015.3571428571429,mild
2014-11-16,18.25,47.625,2.55,1015.375,2014,11,16,6,4,1,0.04690385325618614,-0.375,0.5,2.875,18.416666666666668,19.142857142857142,45.125,49.30357142857143,4.245833333333331,3.441071428571429,1015.5416666666666,1015.3928571428571,mild
2014-11-17,17.75,51.75,2.7750000000000004,1016.125,2014,11,17,0,4,0,0.05092877352687907,-0.5,0.75,4.125,18.208333333333332,18.625,48.041666666666664,49.25,2.6999999999999975,3.3410714285714294,1015.4583333333334,1015.6964285714286,mild
2014-11-18,17.625,53.0,2.0875,1017.875,2014,11,18,1,4,0,0.052069261942772935,-0.125,1.75,1.25,17.875,18.392857142857142,50.791666666666664,48.94642857142857,2.470833333333331,3.3071428571428574,1016.4583333333334,1016.1428571428571,mild
2014-11-19,17.5,58.125,1.1625,1016.5,2014,11,19,2,4,0,0.05718150516478111,-0.125,-1.375,5.125,17.625,18.089285714285715,54.291666666666664,49.82142857142857,2.008333333333331,3.1428571428571432,1016.8333333333334,1016.2321428571429,mild
2014-11-20,20.375,54.625,3.0250000000000004,1013.375,2014,11,20,3,4,0,0.053904033551252006,2.875,-3.125,-3.5,18.5,18.357142857142858,55.25,50.410714285714285,2.0916666666666646,3.1125000000000003,1015.9166666666666,1015.7857142857143,mild
2014-11-21,18.25,62.125,3.2375,1012.75,2014,11,21,4,4,0,0.061342878301653914,-2.125,-0.625,7.5,18.708333333333332,18.339285714285715,58.291666666666664,53.142857142857146,2.4749999999999974,2.516071428571429,1014.2083333333334,1015.2678571428571,mild
2014-11-22,19.875,58.875,1.625,1011.375,2014,11,22,5,4,1,0.0582128290693363,1.625,-1.375,-3.25,19.5,18.517857142857142,58.541666666666664,55.160714285714285,2.629166666666664,2.3517857142857146,1012.5,1014.7678571428571,mild
2014-11-23,17.125,57.375,1.3875,1014.625,2014,11,23,6,4,1,0.056547985709005794,-2.75,3.25,-1.5,18.416666666666668,18.357142857142858,59.458333333333336,56.55357142857143,2.083333333333331,2.1857142857142864,1012.9166666666666,1014.6607142857143,mild
2014-11-24,16.875,52.25,4.175000000000001,1016.0,2014,11,24,0,4,0,0.05142716535433071,-0.25,1.375,-5.125,17.958333333333332,18.232142857142858,56.166666666666664,56.625,2.3958333333333313,2.385714285714286,1014.0,1014.6428571428571,mild
2014-11-25,16.5,51.5,2.55,1014.875,2014,11,25,1,4,0,0.05074516566079566,-0.375,-1.125,-0.75,16.833333333333332,18.071428571428573,53.708333333333336,56.410714285714285,2.7041666666666644,2.451785714285715,1015.1666666666666,1014.2142857142857,mild
2014-11-26,19.625,51.0,5.550000000000001,1009.875,2014,11,26,2,4,0,0.05050129966580022,3.125,-5.0,-0.5,17.666666666666668,18.375,51.583333333333336,55.392857142857146,4.091666666666665,3.078571428571429,1013.5833333333334,1013.2678571428571,mild
2014-11-27,18.125,63.875,0.0,1011.75,2014,11,27,3,4,0,0.06313318507536447,-1.5,1.875,12.875,18.083333333333332,18.053571428571427,55.458333333333336,56.714285714285715,2.699999999999998,2.6464285714285722,1012.1666666666666,1013.0357142857143,mild
2014-11-28,19.375,67.375,0.0,1012.5,2014,11,28,4,4,0,0.0665432098765432,1.25,0.75,3.5,19.041666666666668,18.214285714285715,60.75,57.464285714285715,1.8499999999999979,2.1839285714285723,1011.375,1013.0,mild
2014-11-29,20.25,67.625,0.0,1012.375,2014,11,29,5,4,1,0.06679837016915668,0.875,-0.125,0.25,19.25,18.267857142857142,66.29166666666667,58.714285714285715,0.0,1.951785714285715,1012.2083333333334,1013.1428571428571,mild
2014-11-30,19.75,54.75,2.55,1014.0,2014,11,30,6,4,1,0.053994082840236685,-0.5,1.625,-12.875,19.791666666666668,18.642857142857142,63.25,58.339285714285715,0.8499999999999975,2.1178571428571433,1012.9583333333334,1013.0535714285714,mild
2014-12-01,20.0,42.625,8.799999999999999,1013.75,2014,12,1,0,4,0,0.042046855733662146,0.25,-0.25,-12.125,20.0,19.089285714285715,55.0,56.964285714285715,3.78333333333333,2.778571428571429,1013.375,1012.7321428571429,mild
2014-12-02,21.375,47.625,7.875000000000001,1012.75,2014,12,2,1,4,0,0.04702542582078499,1.375,-1.0,5.0,20.375,19.785714285714285,48.333333333333336,56.410714285714285,6.408333333333331,3.5392857142857146,1013.5,1012.4285714285714,mild
2014-12-03,25.0,66.57142857142857,11.37142857142857,1007.0,2014,12,3,2,4,0,0.06610866789615548,3.625,-5.75,18.94642857142857,22.125,20.553571428571427,52.27380952380952,58.63520408163265,9.348809523809521,4.370918367346939,1011.1666666666666,1012.0178571428571,hot
2014-12-04,21.25,68.875,4.862500000000001,1010.375,2014,12,4,3,4,0,0.06816775949523692,-3.75,3.375,2.3035714285714306,22.541666666666668,21.0,61.02380952380952,59.349489795918366,8.036309523809523,5.065561224489796,1010.0416666666666,1011.8214285714286,mild
2014-12-05,17.75,59.875,2.55,1017.125,2014,12,5,4,4,0,0.058866904264470936,-3.5,6.75,-9.0,21.333333333333332,20.767857142857142,65.10714285714285,58.2780612244898,6.261309523809523,5.42984693877551,1011.5,1012.4821428571429,mild
2014-12-06,18.25,48.875,4.8625,1016.375,2014,12,6,5,4,1,0.04808756610503013,0.5,-0.75,-11.0,19.083333333333332,20.482142857142858,59.208333333333336,55.599489795918366,4.091666666666666,6.124489795918367,1014.625,1013.0535714285714,mild
2014-12-07,17.25,48.375,4.862500000000001,1014.75,2014,12,7,6,4,1,0.04767184035476718,-1.0,-1.625,-0.5,17.75,20.125,52.375,54.68877551020408,4.091666666666666,6.4548469387755105,1016.0833333333334,1013.1607142857143,mild
2014-12-08,17.0,49.875,2.775,1015.0,2014,12,8,0,4,0,0.04913793103448276,-0.25,0.25,1.5,17.5,19.696428571428573,49.041666666666664,55.724489795918366,4.166666666666666,5.594132653061224,1015.375,1013.3392857142857,mild
2014-12-09,15.285714285714286,67.57142857142857,0.0,1016.8571428571428,2014,12,9,1,4,0,0.06645125035122226,-1.7142857142857135,1.857142857142776,17.69642857142857,16.511904761904763,18.8265306122449,55.27380952380952,58.57397959183673,2.5458333333333325,4.469132653061225,1015.5357142857142,1013.9260204081631,mild
2014-12-10,21.5,65.5,4.8625,1010.5,2014,12,10,2,4,0,0.06481939633844631,6.2142857142857135,-6.357142857142776,-2.0714285714285694,17.92857142857143,18.3265306122449,60.982142857142854,58.420918367346935,2.545833333333332,3.539285714285715,1014.1190476190476,1014.4260204081631,mild
2014-12-11,19.625,70.5,3.25,1011.625,2014,12,11,3,4,0,0.06968985543061905,-1.875,1.125,5.0,18.80357142857143,18.09438775510204,67.85714285714285,58.6530612244898,2.7041666666666653,3.3089285714285714,1012.9940476190476,1014.6045918367346,mild
2014-12-12,17.5,65.625,0.4625,1014.375,2014,12,12,4,4,0,0.06469500924214418,-2.125,2.75,-4.875,19.541666666666668,18.058673469387752,67.20833333333333,59.474489795918366,2.858333333333332,3.010714285714286,1012.1666666666666,1014.2117346938775,mild
2014-12-13,16.0,71.875,8.8,1016.125,2014,12,13,5,4,1,0.07073440767622094,-1.5,1.75,6.25,17.708333333333332,17.737244897959183,69.33333333333333,62.76020408163265,4.1708333333333325,3.5732142857142866,1014.0416666666666,1014.1760204081631,mild
2014-12-14,16.875,86.625,3.95,1014.5,2014,12,14,6,4,1,0.08538689009364218,0.875,-1.625,14.75,16.791666666666668,17.683673469387752,74.70833333333333,68.22448979591836,4.404166666666666,3.4428571428571435,1015.0,1014.1403061224489,mild
2014-12-15,16.625,75.75,2.325,1016.125,2014,12,15,0,4,0,0.07454791487267806,-0.25,1.625,-10.875,16.5,17.630102040816325,78.08333333333333,71.92091836734694,5.0249999999999995,3.3785714285714294,1015.5833333333334,1014.3010204081631,mild
2014-12-16,17.75,72.375,7.425000000000001,1017.375,2014,12,16,1,4,0,0.07113896056026539,1.125,1.25,-3.375,17.083333333333332,17.982142857142858,78.25,72.60714285714286,4.5666666666666655,4.439285714285715,1016.0,1014.375,mild
2014-12-17,12.875,72.125,6.4875,1020.25,2014,12,17,2,4,0,0.07069345748591031,-4.875,2.875,-0.25,15.75,16.75,73.41666666666667,73.55357142857143,5.412499999999999,4.671428571428573,1017.9166666666666,1015.7678571428571,cold
2014-12-18,11.75,79.75,3.0125,1021.375,2014,12,18,3,4,0,0.07808101823522212,-1.125,1.125,7.625,14.125,15.625,74.75,74.875,5.641666666666666,4.637500000000001,1019.6666666666666,1017.1607142857143,cold
2014-12-19,11.75,81.75,0.4625,1022.125,2014,12,19,4,4,0,0.07998043292160939,0.0,0.75,2.0,12.125,14.803571428571429,77.875,77.17857142857143,3.3208333333333324,4.637500000000001,1021.25,1018.2678571428571,cold
2014-12-20,11.25,77.0,5.800000000000001,1018.75,2014,12,20,5,4,1,0.07558282208588957,-0.5,-3.375,-4.75,11.583333333333334,14.125,79.5,77.91071428571429,3.0916666666666663,4.208928571428572,1020.75,1018.6428571428571,cold
2014-12-21,9.5,79.125,0.925,1018.0,2014,12,21,6,4,1,0.07772593320235756,-1.75,-0.75,2.125,10.833333333333334,13.071428571428571,79.29166666666667,76.83928571428571,2.3958333333333326,3.7767857142857153,1019.625,1019.1428571428571,cold
2014-12-22,9.375,85.0,1.3875000000000002,1017.125,2014,12,22,0,4,0,0.08356888288066855,-0.125,-0.875,5.875,10.041666666666666,12.035714285714286,80.375,78.16071428571429,2.7041666666666657,3.6428571428571432,1017.9583333333334,1019.2857142857143,cold
2014-12-23,9.625,78.625,1.625,1017.875,2014,12,23,1,4,0,0.07724425887265135,0.25,0.75,-6.375,9.5,10.875,80.91666666666667,79.05357142857143,1.312499999999999,2.8142857142857145,1017.6666666666666,1019.3571428571429,cold
2014-12-24,9.875,83.0,3.4750000000000005,1021.25,2014,12,24,2,4,0,0.08127294981640147,0.25,3.375,4.375,9.625,10.446428571428571,82.20833333333333,80.60714285714286,2.162499999999999,2.3839285714285725,1018.75,1019.5,cold
2014-12-25,9.25,81.125,8.100000000000001,1020.125,2014,12,25,3,4,0,0.07952456806763877,-0.625,-1.125,-1.875,9.583333333333334,10.089285714285714,80.91666666666667,80.80357142857143,4.3999999999999995,3.1107142857142867,1019.75,1019.3214285714286,cold
2014-12-26,10.75,77.0,7.6375,1017.75,2014,12,26,4,4,0,0.07565708671088185,1.5,-2.375,-4.125,9.958333333333334,9.946428571428571,80.375,80.125,6.404166666666666,4.135714285714287,1019.7083333333334,1018.6964285714286,cold
2014-12-27,10.375,69.0,2.775,1018.625,2014,12,27,5,4,1,0.06773837280647932,-0.375,0.875,-8.0,10.125,9.821428571428571,75.70833333333333,78.98214285714286,6.170833333333333,3.703571428571429,1018.8333333333334,1018.6785714285714,cold
2014-12-28,9.0,86.0,0.7,1019.75,2014,12,28,6,4,1,0.08433439568521696,-1.375,1.125,17.0,10.041666666666666,9.75,77.33333333333333,79.96428571428571,3.7041666666666657,3.671428571428572,1018.7083333333334,1018.9285714285714,cold
2014-12-29,11.125,72.625,1.3875,1017.25,2014,12,29,0,4,0,0.07139346276726469,2.125,-2.5,-13.375,10.166666666666666,10.0,75.875,78.19642857142857,1.620833333333332,3.6714285714285717,1018.5416666666666,1018.9464285714286,cold
2014-12-30,11.625,70.625,2.55,1014.625,2014,12,30,1,4,0,0.06960699765923371,0.5,-2.625,-2.0,10.583333333333334,10.285714285714286,76.41666666666667,77.05357142857143,1.5458333333333318,3.8035714285714293,1017.2083333333334,1018.4821428571429,cold
2014-12-31,12.375,67.125,2.7875,1016.875,2014,12,31,2,4,0,0.06601106330669945,0.75,2.25,-3.5,11.708333333333334,10.642857142857142,70.125,74.78571428571429,2.2416666666666654,3.7053571428571437,1016.25,1017.8571428571429,cold
2015-01-01,14.75,72.0,0.925,1017.5,2015,1,1,3,1,0,0.07076167076167077,2.375,0.625,4.875,12.916666666666666,11.428571428571429,69.91666666666667,73.48214285714286,2.087499999999999,2.6803571428571438,1016.3333333333334,1017.4821428571429,cold
2015-01-02,14.875,96.625,3.0125,1017.875,2015,1,2,4,1,0,0.09492815915510254,0.125,0.375,24.625,14.0,12.017857142857142,78.58333333333333,76.28571428571429,2.2416666666666654,2.019642857142858,1017.4166666666666,1017.5,cold
2015-01-03,15.125,92.0,0.925,1017.375,2015,1,3,5,1,1,0.09042879960683131,0.25,-0.5,-4.625,14.916666666666666,12.696428571428571,86.875,79.57142857142857,1.620833333333332,1.7553571428571437,1017.5833333333334,1017.3214285714286,mild
2015-01-04,14.125,78.75,9.5125,1019.625,2015,1,4,6,1,1,0.07723427730783376,-1.0,2.25,-13.25,14.708333333333334,13.428571428571429,89.125,78.53571428571429,4.483333333333332,3.014285714285715,1018.2916666666666,1017.3035714285714,cold
2015-01-05,14.0,69.375,15.05,1016.0,2015,1,5,0,1,0,0.06828248031496063,-0.125,-3.625,-9.375,14.416666666666666,13.839285714285714,80.04166666666667,78.07142857142857,8.495833333333332,4.966071428571429,1017.6666666666666,1017.125,cold
2015-01-06,12.0,79.875,4.4,1015.5,2015,1,6,1,1,0,0.07865583456425407,-2.0,-0.5,10.5,13.375,13.892857142857142,76.0,79.39285714285714,9.654166666666667,5.2303571428571445,1017.0416666666666,1017.25,cold
2015-01-07,9.625,86.0,3.9375,1016.625,2015,1,7,2,1,0,0.08459363088651174,-2.375,1.125,6.125,11.875,13.5,78.41666666666667,82.08928571428571,7.795833333333332,5.394642857142858,1016.0416666666666,1017.2142857142857,cold
2015-01-08,10.0,87.875,3.4875,1019.125,2015,1,8,3,1,0,0.08622592910585061,0.375,2.5,1.875,10.541666666666666,12.821428571428571,84.58333333333333,84.35714285714286,3.941666666666665,5.760714285714286,1017.0833333333334,1017.4464285714286,cold
2015-01-09,10.625,80.625,1.625,1020.125,2015,1,9,4,1,0,0.07903443205489523,0.625,1.0,-7.25,10.083333333333334,12.214285714285714,84.83333333333333,82.07142857142857,3.0166666666666657,5.562500000000001,1018.625,1017.7678571428571,cold
2015-01-10,11.125,73.125,4.4125000000000005,1018.875,2015,1,10,5,1,1,0.07177033492822966,0.5,-1.25,-7.5,10.583333333333334,11.642857142857142,80.54166666666667,79.375,3.174999999999999,6.060714285714286,1019.375,1017.9821428571429,cold
2015-01-11,11.0,80.75,4.8625,1019.125,2015,1,11,6,1,1,0.07923463755672759,-0.125,0.25,7.625,10.916666666666666,11.196428571428571,78.16666666666667,79.66071428571429,3.6333333333333324,5.396428571428572,1019.375,1017.9107142857143,cold
2015-01-12,10.625,79.5,0.925,1019.5,2015,1,12,0,1,0,0.07797940166748406,-0.375,0.375,-1.25,10.916666666666666,10.714285714285714,77.79166666666667,81.10714285714286,3.399999999999999,3.3785714285714294,1019.1666666666666,1018.4107142857143,cold
2015-01-13,12.25,77.875,4.875,1017.125,2015,1,13,1,1,0,0.0765638441686125,1.625,-2.375,-1.625,11.291666666666666,10.75,79.375,80.82142857142857,3.5541666666666654,3.4464285714285725,1018.5833333333334,1018.6428571428571,cold
2015-01-14,12.0,82.25,5.1000000000000005,1017.5,2015,1,14,2,1,0,0.08083538083538083,-0.25,0.375,4.375,11.625,11.089285714285714,79.875,80.28571428571429,3.6333333333333324,3.6125000000000007,1018.0416666666666,1018.7678571428571,cold
2015-01-15,12.375,79.125,0.925,1019.375,2015,1,15,3,1,0,0.07762109135499694,0.375,1.875,-3.125,12.208333333333334,11.428571428571429,79.75,79.03571428571429,3.6333333333333324,3.2464285714285723,1018.0,1018.8035714285714,cold
2015-01-16,13.0,78.125,4.6375,1019.25,2015,1,16,4,1,0,0.0766494971792985,0.625,-0.125,-1.0,12.458333333333334,11.767857142857142,79.83333333333333,78.67857142857143,3.554166666666666,3.6767857142857148,1018.7083333333334,1018.6785714285714,cold
2015-01-17,13.5,76.625,1.8625,1019.25,2015,1,17,5,1,1,0.07517782683345597,0.5,0.0,-1.5,12.958333333333334,12.107142857142858,77.95833333333333,79.17857142857143,2.4749999999999988,3.3125000000000004,1019.2916666666666,1018.7321428571429,cold
2015-01-18,13.0,73.875,2.5500000000000003,1018.75,2015,1,18,6,1,1,0.07251533742331288,-0.5,-0.5,-2.75,13.166666666666666,12.392857142857142,76.20833333333333,78.19642857142857,3.0166666666666657,2.982142857142858,1019.0833333333334,1018.6785714285714,cold
2015-01-19,13.75,78.0,1.85,1018.875,2015,1,19,0,1,0,0.07655502392344497,0.75,0.125,4.125,13.416666666666666,12.839285714285714,76.16666666666667,77.98214285714286,2.087499999999999,3.114285714285715,1018.9583333333334,1018.5892857142857,cold
2015-01-20,13.375,74.375,7.1875,1020.0,2015,1,20,1,1,0,0.07291666666666667,-0.375,1.125,-3.625,13.375,13.0,75.41666666666667,77.48214285714286,3.8624999999999994,3.4446428571428576,1019.2083333333334,1019.0,cold
2015-01-21,13.25,73.375,3.7,1021.0,2015,1,21,2,1,0,0.07186581782566112,-0.125,1.0,-1.0,13.458333333333334,13.178571428571429,75.25,76.21428571428571,4.245833333333333,3.244642857142858,1019.9583333333334,1019.5,cold
2015-01-22,12.625,94.125,3.2375,1020.625,2015,1,22,3,1,0,0.09222290263319045,-0.625,-0.375,20.75,13.083333333333334,13.214285714285714,80.625,78.35714285714286,4.708333333333332,3.5750000000000006,1020.5416666666666,1019.6785714285714,cold
2015-01-23,14.625,85.0,1.1625,1020.0,2015,1,23,4,1,0,0.08333333333333333,2.0,-0.625,-9.125,13.5,13.446428571428571,84.16666666666667,79.33928571428571,2.6999999999999993,3.078571428571429,1020.5416666666666,1019.7857142857143,cold
2015-01-24,12.375,86.25,9.7375,1020.75,2015,1,24,5,1,1,0.08449669360764143,-2.25,0.75,1.25,13.208333333333334,13.285714285714286,88.45833333333333,80.71428571428571,4.7124999999999995,4.203571428571429,1020.4583333333334,1020.0,cold
2015-01-25,13.25,77.75,4.1625,1020.375,2015,1,25,6,1,1,0.07619747641798358,0.875,-0.375,-8.5,13.416666666666666,13.321428571428571,83.0,81.26785714285714,5.020833333333333,4.433928571428573,1020.375,1020.2321428571429,cold
2015-01-26,13.75,88.125,0.925,1019.875,2015,1,26,0,1,0,0.08640764799607795,0.5,-0.5,10.375,13.125,13.321428571428571,84.04166666666667,82.71428571428571,4.941666666666666,4.301785714285715,1020.3333333333334,1020.375,cold
2015-01-27,13.25,74.25,5.3375,1019.3333333333334,2015,1,27,1,1,0,0.07284172661870503,-0.5,-0.5416666666666288,-13.875,13.416666666666666,13.303571428571429,80.04166666666667,82.69642857142857,3.474999999999999,4.0375000000000005,1019.8611111111112,1020.279761904762,cold
2015-01-28,11.714285714285714,67.0,27.775,1018.25,2015,1,28,2,1,0,0.06579916523447091,-1.5357142857142865,-1.0833333333333712,-7.25,12.904761904761905,13.084183673469386,76.45833333333333,81.78571428571429,11.345833333333331,7.4767857142857155,1019.1527777777778,1019.8869047619048,cold
2015-01-29,11.5,67.5,3.9375,1019.75,2015,1,29,3,1,0,0.06619269428781564,-0.21428571428571352,1.5,0.5,12.154761904761905,12.923469387755102,69.58333333333333,77.98214285714286,12.35,7.576785714285715,1019.1111111111112,1019.7619047619048,cold
2015-01-30,12.75,56.125,12.0375,1020.375,2015,1,30,4,1,0,0.05500428763934828,1.25,0.625,-11.375,11.988095238095239,12.655612244897958,63.541666666666664,73.85714285714286,14.58333333333333,9.130357142857145,1019.4583333333334,1019.8154761904763,cold
2015-01-31,13.75,57.625,9.025,1017.875,2015,1,31,5,1,1,0.056613041876458305,1.0,-2.5,1.5,12.666666666666666,12.85204081632653,60.416666666666664,69.76785714285714,8.333333333333332,9.028571428571428,1019.3333333333334,1019.404761904762,cold
2015-02-01,15.0,65.25,5.1000000000000005,1017.75,2015,2,1,6,1,1,0.06411201179071481,1.25,-0.125,7.625,13.833333333333334,13.10204081632653,59.666666666666664,67.98214285714286,8.720833333333333,9.1625,1018.6666666666666,1019.029761904762,mild
2015-02-02,17.375,63.875,11.8125,1017.5,2015,2,2,0,1,0,0.06277641277641277,2.375,-0.25,-1.375,15.375,13.619897959183675,62.25,64.51785714285714,8.645833333333334,10.717857142857143,1017.7083333333334,1018.6904761904763,mild
2015-02-03,16.75,71.25,7.175000000000002,1020.5,2015,2,3,1,1,0,0.0698187163155316,-0.625,3.0,7.375,16.375,14.119897959183675,66.79166666666667,64.08928571428571,8.029166666666667,10.980357142857143,1018.5833333333334,1018.8571428571429,mild
2015-02-04,14.625,81.125,9.25,1022.0,2015,2,4,2,1,0,0.07937866927592956,-2.125,1.5,9.875,16.25,14.535714285714286,72.08333333333333,66.10714285714286,9.4125,8.333928571428572,1020.0,1019.3928571428571,cold
2015-02-05,14.625,62.875,7.399999999999999,1019.25,2015,2,5,3,1,0,0.06168751532989943,0.0,-2.75,-18.25,15.333333333333334,14.982142857142858,71.75,65.44642857142857,7.941666666666666,8.828571428571431,1020.5833333333334,1019.3214285714286,cold
2015-02-06,15.125,62.625,3.0125,1019.0,2015,2,6,4,1,0,0.06145731108930324,0.5,-0.25,-0.25,14.791666666666666,15.321428571428571,68.875,66.375,6.554166666666666,7.5392857142857155,1020.0833333333334,1019.125,mild
